product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Total_rating_score,type,name
"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances,1077.2688664,1778.1775440000001,39,4.4,2116,9310.400000000001,Home&Kitchen,SmallKitchenAppliances
"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",641.2215992,1197.886504,46,3.9,463,1805.7,Home&Kitchen,HandheldVacuums
"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,206.83230640000002,538.4271864,62,4.7,54,253.8,Home&Kitchen,HandBlenders
Usha IH2415 1500-Watt Immersion Heater (Silver),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",211.391736,265.275904,20,4.1,7229,29638.899999999998,Home&Kitchen,ImmersionRods
ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",787.1233464000001,1570.930744,50,3.8,3842,14599.599999999999,Home&Kitchen,InstantWaterHeaters
"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1077.2688664,1890.0908160000001,43,4.4,646,2842.4,Home&Kitchen,InstantWaterHeaters
"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,496.9778264,1450.7276000000002,66,4.3,1802,7748.599999999999,Home&Kitchen,EggBoilers
"INDIAS®™ Electro-Instant Water Geyser A.B.S. Body Shock Proof Can be Used in Bathroom, Kitchen, wash Area, Hotels, Hospital etc.","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",414.0791064,1077.68336,62,3.4,252,856.8,Home&Kitchen,InstantWaterHeaters
AmazonBasics Induction Cooktop 1600 Watt (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,828.5727064,1367.82888,39,4.2,780,3276.0,Home&Kitchen,InductionCooktop
"Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk, Milk Frother, Electric Coffee Beater, Egg Beater, Latte Maker, Mini Hand Blender Cappuccino Maker (Multicolor)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,87.043656,289.7310264,70,3.7,74,273.8,Home&Kitchen,HandBlenders
"Philips Air Purifier Ac2887/20,Vitashield Intelligent Purification,Long Hepa Filter Life Upto 17000 Hours,Removes 99.9% Airborne Viruses & Bacteria,99.97% Airborne Pollutants,Ideal For Master Bedroom","Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",6009.7427064,9765.0547224,38,4.3,2026,8711.8,Home&Kitchen,HEPAAirPurifiers
"Esquire Laundry Basket Brown, 50 Ltr Capacity(Plastic)",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,393.76892000000004,662.7752664000001,41,4.3,5911,25417.3,Home&Kitchen,LaundryBaskets
"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,2983.9394264000002,4142.863532,28,4.4,1964,8641.6,Home&Kitchen,AirFryers
Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1010.9498904000001,1054.8862120000001,4,4.1,25,102.49999999999999,Home&Kitchen,ElectricHeaters
"Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt, 5 Steam Settings, Up to 32 g/min steam, with Double Pole","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3232.6355864,3728.369932,13,4.0,3160,12640.0,Home&Kitchen,SteamIrons
"Brayden Chopro, Electric Vegetable Chopper for Kitchen with 500 ML Capacity, 400 Watts Copper Motor and 4 Bi-Level SS Blades (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,662.7752664000001,828.5727064,20,4.4,1558,6855.200000000001,Home&Kitchen,MiniFoodProcessors&Choppers
"Wonderchef Nutri-blend Mixer, Grinder & Blender | Powerful 400W 22000 RPM motor | Stainless steel Blades | 3 unbreakable jars | 2 Years warranty | Online recipe book by Chef Sanjeev Kapoor | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1201.6169464,2279.7148,47,3.8,8958,34040.4,Home&Kitchen,MixerGrinders
Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,4061.6227864,5036.09724,19,4.3,13251,56979.299999999996,Home&Kitchen,Sewing&EmbroideryMachines
Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc (Violet),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1367.4143864,2070.395532,34,3.8,1393,5293.4,Home&Kitchen,SteamIrons
"Personal Size Blender, Portable Blender, Battery Powered USB Blender, with Four Blades, Mini Blender Travel Bottle for Juice, Shakes, and Smoothies (Pink)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,277.2962184,621.3259064,55,2.3,13,29.9,Home&Kitchen,HandBlenders
Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2441.367304,3111.1889616000003,22,4.5,7241,32584.5,Home&Kitchen,JuicerMixerGrinders
"Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster(MTDS),6L water purifier,8 stages purification,Suitable for borewell,tanker,municipal water(Black) from Eureka Forbes",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,3812.9266264000003,7460.884800000001,49,4.0,16020,64080.0,Home&Kitchen,WaterFilters&Purifiers
"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Grey",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,145.4872536,455.5284664,68,3.7,1470,5439.0,Home&Kitchen,LaundryBaskets
Dr Trust Electronic Kitchen Digital Scale Weighing Machine (Blue),Health&PersonalCare|HomeMedicalSupplies&Equipment|HealthMonitors|WeighingScales|DigitalBathroomScales,372.6297464,787.5378400000001,53,4.0,3663,14652.0,Health&PersonalCare,DigitalBathroomScales
"Tesora - Inspired by you Large Premium Electric Kettle 1.8L, Stainless Steel Inner Body - Auto Power Cut, Boil Dry Protection & Cool Touch Double Wall, Portable | 1500 Watts |1 Year Warranty | (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,559.1518664,766.81316,27,4.4,638,2807.2000000000003,Home&Kitchen,Kettle&ToasterSets
"AGARO Ace 1600 Watts, 21.5 kPa Suction Power, 21 litres Wet & Dry Stainless Steel Vacuum Cleaner with Blower Function and Washable Dust Bag","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",2584.7820896000003,4144.5215064,38,4.1,3552,14563.199999999999,Home&Kitchen,Wet-DryVacuums
"INALSA Hand Blender 1000 Watt with Chopper, Whisker, 600 ml Multipurpose Jar|Variable Speed And Turbo Speed Function |100% Copper Motor |Low Noise |ANTI-SPLASH TECHNOLOGY|2 Year Warranty",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1136.5414512,1655.901932,31,4.4,11148,49051.200000000004,Home&Kitchen,HandBlenders
"akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring, Hand Machine | Mini Silai | White Hand Machine with Adapter",Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,298.8498856,621.3259064,52,3.1,2449,7591.900000000001,Home&Kitchen,Sewing&EmbroideryMachines
"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 30 g/min steam, 110 g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam & Drip-Stop","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1203.2749208,1365.756412,12,4.3,2299,9885.699999999999,Home&Kitchen,SteamIrons
"INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop, Mince, Puree, Dice | Twin Blade Technology| 900 ml Capacity| One Touch Operation, 1.30mtr Long Power Cord (Black/Silver)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,686.4014016,1117.060252,39,4.4,6027,26518.800000000003,Home&Kitchen,MiniFoodProcessors&Choppers
"Borosil Electric Egg Boiler, 8 Egg Capacity, For Hard, Soft, Medium Boiled Eggs, Steamed Vegetables, Transparent Lid, Stainless Steel Exterior (500 Watts)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,579.8765464,949.1903440000001,39,4.4,461,2028.4,Home&Kitchen,EggBoilers
Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker&Griller|Non stick Coat -BPA&PTFE Free |Auto Temp Cut-off| Height Control -180ᶿ&105ᶿ |2 year warranty|SS Finish|Standard size,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,861.7321944,1284.5156664,33,4.1,282,1156.1999999999998,Home&Kitchen,SandwichMakers
Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection & Stainless Steel Heating Element for Instant Heating| ISI Certified 1 Year Replacement Warranty,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",414.0791064,445.58062,7,4.1,9275,38027.5,Home&Kitchen,ImmersionRods
"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1317.6751544,2901.0407064,55,4.0,743,2972.0,Home&Kitchen,HandheldVacuums
"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Portable Water Heater, Geyser Made of First Class ABS Plastic 3KW (White)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",434.80378640000004,1035.8195064000001,58,3.6,328,1180.8,Home&Kitchen,InstantWaterHeaters
Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element and High Grade Stainless Steel Tank,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1491.7624664,3021.658344,51,3.9,942,3673.7999999999997,Home&Kitchen,InstantWaterHeaters
Morphy Richards New Europa 800-Watt Espresso and Cappuccino 4-Cup Coffee Maker (Black),"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|EspressoMachines",1989.1547864000001,2401.990412,17,3.9,3815,14878.5,Home&Kitchen,EspressoMachines
"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,704.2246264,1408.4492528,50,3.8,7988,30354.399999999998,Home&Kitchen,MixerGrinders
"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,275.22375040000003,617.595464,55,4.1,925,3792.4999999999995,Home&Kitchen,Kettle&ToasterSets
"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN","Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",392.9399328,671.479632,41,4.1,4370,17917.0,Home&Kitchen,TableFans
"Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating, Pack of 1 Iron","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",352.31956,414.4936,15,4.1,7619,31237.899999999998,Home&Kitchen,DryIrons
Prestige Clean Home Water Purifier Cartridge,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,248.69616000000002,265.275904,6,3.8,2593,9853.4,Home&Kitchen,WaterCartridges
Morphy Richards Aristo 2000 Watts PTC Room Heater (White),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1538.1857496,1863.148732,17,4.3,356,1530.8,Home&Kitchen,ElectricHeaters
"Gadgetronics Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking (10 KGs,1 Year Warranty & Batteries Included)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,331.18038640000003,1243.0663064,73,4.5,63,283.5,Home&Kitchen,DigitalKitchenScales
"HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity, Sand, Multicolour",Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,406.203728,406.203728,0,4.2,4740,19908.0,Home&Kitchen,WaterPurifierAccessories
"Tom & Jerry Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, Green",Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,145.4872536,372.6297464,61,3.9,296,1154.3999999999999,Home&Kitchen,LaundryBaskets
"Ikea Little Loved Corner PRODUKT Milk-frother, Coffee/Tea Frother, Handheld Milk Wand Mixer Frother, Black","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",94.9190344,206.83230640000002,54,3.5,185,647.5,Home&Kitchen,MilkFrothers
"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1388.1390664,1655.901932,16,4.3,1954,8402.199999999999,Home&Kitchen,SteamIrons
"Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater (Geyser) with Multiple Safety System, White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",2279.3003064,4766.6764,52,3.9,959,3740.1,Home&Kitchen,StorageWaterHeaters
"House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush (10cm Sheet, Set of 3 Rolls, 180 Sheets, 60 Sheets Each roll Lint Roller Remover, Multicolour)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",123.93358640000001,206.83230640000002,40,3.9,1015,3958.5,Home&Kitchen,LintShavers
"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",932.1961064000001,1471.45228,37,4.0,3973,15892.0,Home&Kitchen,Humidifiers
Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods (Multy),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,289.7310264,662.7752664000001,56,4.7,2300,10810.0,Home&Kitchen,EggBoilers
"Maharaja Whiteline Nano Carbon Neo, 500 Watts Room Heater (Black, White), Standard (5200100986)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",511.89959600000003,621.3259064,18,4.1,203,832.3,Home&Kitchen,ElectricHeaters
"KENT Electric Chopper-B for Kitchen 250 Watt | Chop, Mince, Puree, Whisk, 400 ml Capacity | Stainless Steel Double Chopping Blades | Transparent Chopping Bowl | Anti-Skid | One Touch Operation | Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,559.1518664,1243.0663064,55,3.8,441,1675.8,Home&Kitchen,MiniFoodProcessors&Choppers
Crompton Amica 15-L 5 Star Rated Storage Water Heater (Geyser) with Free Installation (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",2818.55648,4766.6764,41,4.1,10308,42262.799999999996,Home&Kitchen,StorageWaterHeaters
"KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control, Metallic Silver, Standard",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,704.2246264,818.62486,14,4.1,4716,19335.6,Home&Kitchen,SandwichMakers
"Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small and Medium Area, 2000 Watts (White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",443.09365840000004,704.2246264,37,3.9,313,1220.7,Home&Kitchen,FanHeaters
"Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification, White","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",559.1518664,1034.161532,46,3.8,166,630.8,Home&Kitchen,FanHeaters
Havells Zella Flap Auto Immersion Rod 1500 Watts,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",621.3259064,1450.7276000000002,57,4.1,303,1242.3,Home&Kitchen,ImmersionRods
"iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill , 750 Watt (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,867.1206112,1906.67056,55,4.3,562,2416.6,Home&Kitchen,SandwichMakers
"Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multifunction Wet/Dry/Blowing| 14KPA Suction and Impact Resistant Polymer Tank,(Yellow/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",1599.5308024,4267.211612,63,3.9,8095,31570.5,Home&Kitchen,Wet-DryVacuums
"MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer Bottle Blender Grinder Mixer,6 Blades Rechargeable Bottle with (Multi color) (MULTI MIXER 6 BLED)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,206.83230640000002,911.4714264,77,2.8,109,305.2,Home&Kitchen,JuicerMixerGrinders
Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer Ceiling Fan (Smoked Brown),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",747.7464544000001,986.494768,24,4.0,15382,61528.0,Home&Kitchen,CeilingFans
"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar, 900 Watts, 3 Jars (White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,2704.57074,3655.833552,26,4.5,5137,23116.5,Home&Kitchen,JuicerMixerGrinders
Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black & copper Best For Home and Office (Made In India),Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,2072.0535064,10361.9255064,80,4.6,124,570.4,Home&Kitchen,WaterFilters&Purifiers
Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",492.8328904,994.7846400000001,50,4.1,618,2533.7999999999997,Home&Kitchen,DripCoffeeMachines
"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1073.538424,1740.87312,38,4.1,63,258.29999999999995,Home&Kitchen,FanHeaters
!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",372.6297464,662.7752664000001,44,3.4,15,51.0,Home&Kitchen,FanHeaters
"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Color) Ideal Electric Fan Heater for Small to Medium Room/Area (Plastic Body)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",413.66461280000004,1243.0663064,67,4.6,9,41.4,Home&Kitchen,FanHeaters
